RPT_DATE,RPT_YR,GEOGRAPHY,SVC_DESC,AMOUNT,AMOUNT_ANNOT,AMOUNT_TYPE
6/6/2025,12MO,San Mateo,CASE_MANAGEMENT/BROKERAGE,84586.72,,DOLLARS
6/6/2025,12MO,San Mateo,CRISIS_INTERVENTION,,1,DOLLARS
6/6/2025,12MO,San Mateo,CRISIS_INTERVENTION,,1,MEMBERS
6/6/2025,12MO,San Mateo,CRISIS_INTERVENTION,,1,MINUTES
6/6/2025,12MO,San Mateo,CRISIS_STABILIZATION,,1,DOLLARS
6/6/2025,12MO,San Mateo,CRISIS_STABILIZATION,,1,HOURS
6/6/2025,12MO,San Mateo,CRISIS_STABILIZATION,,1,MEMBERS
6/6/2025,12MO,San Mateo,ICC,47,,MEMBERS
6/6/2025,12MO,San Mateo,ICC,9375,,MINUTES
6/6/2025,12MO,San Mateo,ICC,73902.24,,DOLLARS
6/6/2025,12MO,San Mateo,MEDICATION_SUPPORT_SVCS,12,,MEMBERS
6/6/2025,12MO,San Mateo,MEDICATION_SUPPORT_SVCS,795,,MINUTES
6/6/2025,12MO,San Mateo,MEDICATION_SUPPORT_SVCS,18407.45,,DOLLARS
6/6/2025,12MO,San Mateo,MENTAL_HEALTH_SVCS,46,,MEMBERS
6/6/2025,12MO,San Mateo,MENTAL_HEALTH_SVCS,27270,,MINUTES
6/6/2025,12MO,San Mateo,MENTAL_HEALTH_SVCS,424252.18,,DOLLARS
6/6/2025,12MO,San Mateo,SDMC_HOSPITAL_INPATIENT,,1,DAYS
6/6/2025,12MO,San Mateo,SDMC_HOSPITAL_INPATIENT,,1,DOLLARS
6/6/2025,12MO,San Mateo,SDMC_HOSPITAL_INPATIENT,,1,MEMBERS
6/6/2025,12MO,San Mateo,SELF_HELP_PEER_SVCS,,1,DOLLARS
6/6/2025,12MO,San Mateo,SELF_HELP_PEER_SVCS,,1,MEMBERS
6/6/2025,12MO,San Mateo,SELF_HELP_PEER_SVCS,,1,MINUTES
6/6/2025,12MO,San Mateo,THERAPEUTIC_BEHAVIORAL_SVCS,,1,DOLLARS
6/6/2025,12MO,San Mateo,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MEMBERS
6/6/2025,12MO,San Mateo,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MINUTES
6/6/2025,12MO,Santa Barbara,ALL,312,,MEMBERS
6/6/2025,12MO,Santa Barbara,ALL,1498967.51,,DOLLARS
6/6/2025,12MO,Santa Barbara,CASE_MANAGEMENT/BROKERAGE,27,,MEMBERS
6/6/2025,12MO,Santa Barbara,CASE_MANAGEMENT/BROKERAGE,1515,,MINUTES
6/6/2025,12MO,Santa Barbara,CASE_MANAGEMENT/BROKERAGE,7512.05,,DOLLARS
6/6/2025,12MO,Santa Barbara,CRISIS_INTERVENTION,,1,DOLLARS
6/6/2025,12MO,Santa Barbara,CRISIS_INTERVENTION,,1,MEMBERS
6/6/2025,12MO,Santa Barbara,CRISIS_INTERVENTION,,1,MINUTES
6/6/2025,12MO,Santa Barbara,ICC,243,,MEMBERS
6/6/2025,12MO,Santa Barbara,ICC,142260,,MINUTES
6/6/2025,12MO,Santa Barbara,ICC,695740.47,,DOLLARS
6/6/2025,12MO,Santa Barbara,MEDICATION_SUPPORT_SVCS,12,,MEMBERS
6/6/2025,12MO,Santa Barbara,MEDICATION_SUPPORT_SVCS,375,,MINUTES
6/6/2025,12MO,Santa Barbara,MEDICATION_SUPPORT_SVCS,4185.06,,DOLLARS
6/6/2025,12MO,Santa Barbara,MENTAL_HEALTH_SVCS,175,,MEMBERS
6/6/2025,12MO,Santa Barbara,MENTAL_HEALTH_SVCS,113430,,MINUTES
6/6/2025,12MO,Santa Barbara,MENTAL_HEALTH_SVCS,752314.47,,DOLLARS
6/6/2025,12MO,Santa Barbara,SDMC_HOSPITAL_INPATIENT,,1,DAYS
6/6/2025,12MO,Santa Barbara,SDMC_HOSPITAL_INPATIENT,,1,DOLLARS
6/6/2025,12MO,Santa Barbara,SDMC_HOSPITAL_INPATIENT,,1,MEMBERS
6/6/2025,12MO,Santa Barbara,THERAPEUTIC_BEHAVIORAL_SVCS,,1,DOLLARS
6/6/2025,12MO,Santa Barbara,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MEMBERS
6/6/2025,12MO,Santa Barbara,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MINUTES
6/6/2025,12MO,Santa Clara,ALL,1144,,MEMBERS
6/6/2025,12MO,Santa Clara,ALL,10560278.23,,DOLLARS
6/6/2025,12MO,Santa Clara,ICC,1144,,MEMBERS
6/6/2025,12MO,Santa Clara,ICC,1171785,,MINUTES
6/6/2025,12MO,Santa Clara,ICC,8921026.27,,DOLLARS
6/6/2025,12MO,Santa Clara,TFC,26,,MEMBERS
6/6/2025,12MO,Santa Clara,TFC,2461,,DAYS
6/6/2025,12MO,Santa Clara,TFC,1639251.96,,DOLLARS
6/6/2025,12MO,Santa Cruz,ALL,144,,MEMBERS
6/6/2025,12MO,Santa Cruz,ALL,323773.87,,DOLLARS
6/6/2025,12MO,Santa Cruz,ICC,144,,MEMBERS
6/6/2025,12MO,Santa Cruz,ICC,54450,,MINUTES
6/6/2025,12MO,Santa Cruz,ICC,323773.87,,DOLLARS
6/6/2025,12MO,Shasta,ALL,233,,MEMBERS
6/6/2025,12MO,Shasta,ALL,628445.15,,DOLLARS
6/6/2025,12MO,Shasta,ICC,,2,MEMBERS
6/6/2025,12MO,Shasta,ICC,,2,MINUTES
6/6/2025,12MO,Shasta,ICC,,2,DOLLARS
6/6/2025,12MO,Shasta,TFC,,1,DAYS
6/6/2025,12MO,Shasta,TFC,,1,DOLLARS
6/6/2025,12MO,Shasta,TFC,,1,MEMBERS
6/6/2025,12MO,Siskiyou,ALL,68,,MEMBERS
6/6/2025,12MO,Siskiyou,ALL,345561.54,,DOLLARS
6/6/2025,12MO,Siskiyou,ICC,58,,MEMBERS
6/6/2025,12MO,Siskiyou,ICC,25455,,MINUTES
6/6/2025,12MO,Siskiyou,ICC,159649.68,,DOLLARS
6/6/2025,12MO,Siskiyou,MEDICATION_SUPPORT_SVCS,,2,MEMBERS
6/6/2025,12MO,Siskiyou,MEDICATION_SUPPORT_SVCS,,2,MINUTES
6/6/2025,12MO,Siskiyou,MEDICATION_SUPPORT_SVCS,,2,DOLLARS
6/6/2025,12MO,Siskiyou,MENTAL_HEALTH_SVCS,34,,MEMBERS
6/6/2025,12MO,Siskiyou,MENTAL_HEALTH_SVCS,9525,,MINUTES
6/6/2025,12MO,Siskiyou,MENTAL_HEALTH_SVCS,158456.01,,DOLLARS
6/6/2025,12MO,Siskiyou,THERAPEUTIC_BEHAVIORAL_SVCS,,1,DOLLARS
6/6/2025,12MO,Siskiyou,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MEMBERS
6/6/2025,12MO,Siskiyou,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MINUTES
6/6/2025,12MO,Solano,ALL,263,,MEMBERS
6/6/2025,12MO,Solano,ALL,644770.11,,DOLLARS
6/6/2025,12MO,Solano,ICC,263,,MEMBERS
6/6/2025,12MO,Solano,ICC,84840,,MINUTES
6/6/2025,12MO,Solano,ICC,644770.11,,DOLLARS
6/6/2025,12MO,Sonoma,ALL,98,,MEMBERS
6/6/2025,12MO,Sonoma,ALL,798000.13,,DOLLARS
6/6/2025,12MO,Sonoma,CASE_MANAGEMENT/BROKERAGE,19,,MEMBERS
6/6/2025,12MO,Sonoma,CASE_MANAGEMENT/BROKERAGE,1290,,MINUTES
6/6/2025,12MO,Sonoma,CASE_MANAGEMENT/BROKERAGE,9289.88,,DOLLARS
6/6/2025,12MO,Sonoma,ICC,80,,MEMBERS
6/6/2025,12MO,Sonoma,ICC,43020,,MINUTES
6/6/2025,12MO,Sonoma,ICC,251693.55,,DOLLARS
6/6/2025,12MO,Sonoma,MEDICATION_SUPPORT_SVCS,,2,MEMBERS
6/6/2025,12MO,Sonoma,MEDICATION_SUPPORT_SVCS,,2,MINUTES
6/6/2025,12MO,Sonoma,MEDICATION_SUPPORT_SVCS,,2,DOLLARS
6/6/2025,12MO,Sonoma,MENTAL_HEALTH_SVCS,94,,MEMBERS
6/6/2025,12MO,Sonoma,MENTAL_HEALTH_SVCS,55546,,MINUTES
6/6/2025,12MO,Sonoma,MENTAL_HEALTH_SVCS,516459.45,,DOLLARS
6/6/2025,12MO,Sonoma,THERAPEUTIC_BEHAVIORAL_SVCS,,1,DOLLARS
6/6/2025,12MO,Sonoma,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MEMBERS
6/6/2025,12MO,Sonoma,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MINUTES
6/6/2025,12MO,Stanislaus,ALL,497,,MEMBERS
6/6/2025,12MO,Stanislaus,ALL,4204050.02,,DOLLARS
6/6/2025,12MO,Stanislaus,CASE_MANAGEMENT/BROKERAGE,33,,MEMBERS
6/6/2025,12MO,Stanislaus,CASE_MANAGEMENT/BROKERAGE,1755,,MINUTES
6/6/2025,12MO,Stanislaus,CASE_MANAGEMENT/BROKERAGE,11582.21,,DOLLARS
6/6/2025,12MO,Stanislaus,CRISIS_INTERVENTION,,1,DOLLARS
6/6/2025,12MO,Stanislaus,CRISIS_INTERVENTION,,1,MEMBERS
6/6/2025,12MO,Stanislaus,CRISIS_INTERVENTION,,1,MINUTES
6/6/2025,12MO,Stanislaus,ICC,491,,MEMBERS
6/6/2025,12MO,Stanislaus,ICC,306555,,MINUTES
6/6/2025,12MO,Stanislaus,ICC,1921353.49,,DOLLARS
6/6/2025,12MO,Stanislaus,MEDICATION_SUPPORT_SVCS,34,,MEMBERS
6/6/2025,12MO,Stanislaus,MEDICATION_SUPPORT_SVCS,2670,,MINUTES
6/6/2025,12MO,Stanislaus,MEDICATION_SUPPORT_SVCS,73575.85,,DOLLARS
6/6/2025,12MO,Stanislaus,MENTAL_HEALTH_SVCS,83,,MEMBERS
6/6/2025,12MO,Stanislaus,MENTAL_HEALTH_SVCS,278700,,MINUTES
6/6/2025,12MO,Stanislaus,MENTAL_HEALTH_SVCS,2051342.41,,DOLLARS
6/6/2025,12MO,Stanislaus,SDMC_HOSPITAL_INPATIENT,,1,DAYS
6/6/2025,12MO,Stanislaus,SDMC_HOSPITAL_INPATIENT,,1,DOLLARS
6/6/2025,12MO,Stanislaus,SDMC_HOSPITAL_INPATIENT,,1,MEMBERS
6/6/2025,12MO,Stanislaus,THERAPEUTIC_BEHAVIORAL_SVCS,,1,DOLLARS
6/6/2025,12MO,Stanislaus,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MEMBERS
6/6/2025,12MO,Stanislaus,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MINUTES
6/6/2025,12MO,Sutter/Yuba,ALL,180,,MEMBERS
6/6/2025,12MO,Sutter/Yuba,ALL,975877.58,,DOLLARS
6/6/2025,12MO,Sutter/Yuba,BH_PREVENTION_EDUCATION_SVC,,1,DOLLARS
6/6/2025,12MO,Sutter/Yuba,BH_PREVENTION_EDUCATION_SVC,,1,MEMBERS
6/6/2025,12MO,Sutter/Yuba,BH_PREVENTION_EDUCATION_SVC,,1,MINUTES
6/6/2025,12MO,Sutter/Yuba,CASE_MANAGEMENT/BROKERAGE,,2,MEMBERS
6/6/2025,12MO,Sutter/Yuba,CASE_MANAGEMENT/BROKERAGE,,2,MINUTES
6/6/2025,12MO,Sutter/Yuba,CASE_MANAGEMENT/BROKERAGE,,2,DOLLARS
6/6/2025,12MO,Sutter/Yuba,CRISIS_INTERVENTION,,1,DOLLARS
6/6/2025,12MO,Sutter/Yuba,CRISIS_INTERVENTION,,1,MEMBERS
6/6/2025,12MO,Sutter/Yuba,CRISIS_INTERVENTION,,1,MINUTES
6/6/2025,12MO,Sutter/Yuba,ICC,139,,MEMBERS
6/6/2025,12MO,Sutter/Yuba,ICC,68220,,MINUTES
6/6/2025,12MO,Sutter/Yuba,ICC,421696.93,,DOLLARS
6/6/2025,12MO,Sutter/Yuba,MEDICATION_SUPPORT_SVCS,,1,DOLLARS
6/6/2025,12MO,Sutter/Yuba,MEDICATION_SUPPORT_SVCS,,1,MEMBERS
6/6/2025,12MO,Sutter/Yuba,MEDICATION_SUPPORT_SVCS,,1,MINUTES
6/6/2025,12MO,Sutter/Yuba,MENTAL_HEALTH_SVCS,80,,MEMBERS
6/6/2025,12MO,Sutter/Yuba,MENTAL_HEALTH_SVCS,64155,,MINUTES
6/6/2025,12MO,Sutter/Yuba,MENTAL_HEALTH_SVCS,506860.4,,DOLLARS
6/6/2025,12MO,Sutter/Yuba,SELF_HELP_PEER_SVCS,18,,MEMBERS
6/6/2025,12MO,Sutter/Yuba,SELF_HELP_PEER_SVCS,7155,,MINUTES
6/6/2025,12MO,Sutter/Yuba,SELF_HELP_PEER_SVCS,41099.67,,DOLLARS
6/6/2025,12MO,Tehama,ALL,,1,DOLLARS
6/6/2025,12MO,Tehama,ALL,,1,MEMBERS
6/6/2025,12MO,Tehama,ICC,,1,DOLLARS
6/6/2025,12MO,Tehama,ICC,,1,MEMBERS
6/6/2025,12MO,Tehama,ICC,,1,MINUTES
6/6/2025,12MO,Trinity,ALL,13,,MEMBERS
6/6/2025,12MO,Trinity,ALL,31825.03,,DOLLARS
6/6/2025,12MO,Trinity,ICC,,2,MEMBERS
6/6/2025,12MO,Trinity,ICC,,2,MINUTES
6/6/2025,12MO,Trinity,ICC,,2,DOLLARS
6/6/2025,12MO,Trinity,MENTAL_HEALTH_SVCS,,1,DOLLARS
6/6/2025,12MO,Trinity,MENTAL_HEALTH_SVCS,,1,MEMBERS
6/6/2025,12MO,Trinity,MENTAL_HEALTH_SVCS,,1,MINUTES
6/6/2025,12MO,Tulare,ALL,157,,MEMBERS
6/6/2025,12MO,Tulare,ALL,1008853.11,,DOLLARS
6/6/2025,12MO,Tulare,CASE_MANAGEMENT/BROKERAGE,,1,DOLLARS
6/6/2025,12MO,Tulare,CASE_MANAGEMENT/BROKERAGE,,1,MEMBERS
6/6/2025,12MO,Tulare,CASE_MANAGEMENT/BROKERAGE,,1,MINUTES
6/6/2025,12MO,Tulare,ICC,149,,MEMBERS
6/6/2025,12MO,Tulare,ICC,72060,,MINUTES
6/6/2025,12MO,Tulare,ICC,505185.39,,DOLLARS
6/6/2025,12MO,Tulare,MEDICATION_SUPPORT_SVCS,,2,MEMBERS
6/6/2025,12MO,Tulare,MEDICATION_SUPPORT_SVCS,,2,MINUTES
6/6/2025,12MO,Tulare,MEDICATION_SUPPORT_SVCS,,2,DOLLARS
6/6/2025,12MO,Tulare,MENTAL_HEALTH_SVCS,59,,MEMBERS
6/6/2025,12MO,Tulare,MENTAL_HEALTH_SVCS,43605,,MINUTES
6/6/2025,12MO,Tulare,MENTAL_HEALTH_SVCS,484779.18,,DOLLARS
6/6/2025,12MO,Tulare,THERAPEUTIC_BEHAVIORAL_SVCS,,1,DOLLARS
6/6/2025,12MO,Tulare,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MEMBERS
6/6/2025,12MO,Tulare,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MINUTES
6/6/2025,12MO,Tuolumne,ALL,,1,DOLLARS
6/6/2025,12MO,Tuolumne,ALL,,1,MEMBERS
6/6/2025,12MO,Tuolumne,ICC,,1,DOLLARS
6/6/2025,12MO,Tuolumne,ICC,,1,MEMBERS
6/6/2025,12MO,Tuolumne,ICC,,1,MINUTES
6/6/2025,12MO,Ventura,ALL,455,,MEMBERS
6/6/2025,12MO,Ventura,ALL,5408997.69,,DOLLARS
6/6/2025,12MO,Ventura,CASE_MANAGEMENT/BROKERAGE,82,,MEMBERS
6/6/2025,12MO,Ventura,CASE_MANAGEMENT/BROKERAGE,11805,,MINUTES
6/6/2025,12MO,Ventura,CASE_MANAGEMENT/BROKERAGE,71322.75,,DOLLARS
6/6/2025,12MO,Ventura,CRISIS_INTERVENTION,,1,DOLLARS
6/6/2025,12MO,Ventura,CRISIS_INTERVENTION,,1,MEMBERS
6/6/2025,12MO,Ventura,CRISIS_INTERVENTION,,1,MINUTES
6/6/2025,12MO,Ventura,ICC,348,,MEMBERS
6/6/2025,12MO,Ventura,ICC,209355,,MINUTES
6/6/2025,12MO,Ventura,ICC,1149929.45,,DOLLARS
6/6/2025,12MO,Ventura,MEDICATION_SUPPORT_SVCS,81,,MEMBERS
6/6/2025,12MO,Ventura,MEDICATION_SUPPORT_SVCS,6465,,MINUTES
6/6/2025,12MO,Ventura,MEDICATION_SUPPORT_SVCS,70244.82,,DOLLARS
6/6/2025,12MO,Ventura,MENTAL_HEALTH_SVCS,440,,MEMBERS
6/6/2025,12MO,Ventura,MENTAL_HEALTH_SVCS,430171,,MINUTES
6/6/2025,12MO,Ventura,MENTAL_HEALTH_SVCS,3799973.1,,DOLLARS
6/6/2025,12MO,Ventura,THERAPEUTIC_BEHAVIORAL_SVCS,,2,MEMBERS
6/6/2025,12MO,Ventura,THERAPEUTIC_BEHAVIORAL_SVCS,,2,MINUTES
6/6/2025,12MO,Ventura,THERAPEUTIC_BEHAVIORAL_SVCS,,2,DOLLARS
6/6/2025,12MO,Yolo,ALL,785,,MEMBERS
6/6/2025,12MO,Yolo,ALL,2409311.73,,DOLLARS
6/6/2025,12MO,Yolo,CASE_MANAGEMENT/BROKERAGE,364,,MEMBERS
6/6/2025,12MO,Yolo,CASE_MANAGEMENT/BROKERAGE,39090,,MINUTES
6/6/2025,12MO,Yolo,CASE_MANAGEMENT/BROKERAGE,257687.18,,DOLLARS
6/6/2025,12MO,Yolo,CRISIS_INTERVENTION,142,,MEMBERS
6/6/2025,12MO,Yolo,CRISIS_INTERVENTION,4830,,MINUTES
6/6/2025,12MO,Yolo,CRISIS_INTERVENTION,627622.34,,DOLLARS
6/6/2025,12MO,Yolo,ICC,172,,MEMBERS
6/6/2025,12MO,Yolo,ICC,55245,,MINUTES
6/6/2025,12MO,Yolo,ICC,366193.32,,DOLLARS
6/6/2025,12MO,Yolo,MEDICATION_SUPPORT_SVCS,,2,MEMBERS
6/6/2025,12MO,Yolo,MEDICATION_SUPPORT_SVCS,,2,MINUTES
6/6/2025,12MO,Yolo,MEDICATION_SUPPORT_SVCS,,2,DOLLARS
6/6/2025,12MO,Yolo,MENTAL_HEALTH_SVCS,286,,MEMBERS
6/6/2025,12MO,Yolo,MENTAL_HEALTH_SVCS,64023,,MINUTES
6/6/2025,12MO,Yolo,MENTAL_HEALTH_SVCS,1002608.14,,DOLLARS
6/6/2025,12MO,Yolo,SELF_HELP_PEER_SVCS,,1,DOLLARS
6/6/2025,12MO,Yolo,SELF_HELP_PEER_SVCS,,1,MEMBERS
6/6/2025,12MO,Yolo,SELF_HELP_PEER_SVCS,,1,MINUTES
6/6/2025,FY2324,Alameda,ALL,530,,MEMBERS
6/6/2025,FY2324,Alameda,ALL,1315492.45,,DOLLARS
6/6/2025,FY2324,Alameda,ICC,530,,MEMBERS
6/6/2025,FY2324,Alameda,ICC,209430,,MINUTES
6/6/2025,FY2324,Alameda,ICC,1315492.45,,DOLLARS
6/6/2025,FY2324,Alpine,ALL,,1,DOLLARS
6/6/2025,FY2324,Alpine,ALL,,1,MEMBERS
6/6/2025,FY2324,Alpine,ICC,,1,DOLLARS
6/6/2025,FY2324,Alpine,ICC,,1,MEMBERS
6/6/2025,FY2324,Alpine,ICC,,1,MINUTES
6/6/2025,FY2324,Amador,ALL,14,,MEMBERS
6/6/2025,FY2324,Amador,ALL,37910.35,,DOLLARS
6/6/2025,FY2324,Amador,CASE_MANAGEMENT/BROKERAGE,,1,DOLLARS
6/6/2025,FY2324,Amador,CASE_MANAGEMENT/BROKERAGE,,1,MEMBERS
6/6/2025,FY2324,Amador,CASE_MANAGEMENT/BROKERAGE,,1,MINUTES
6/6/2025,FY2324,Amador,ICC,,2,MEMBERS
6/6/2025,FY2324,Amador,ICC,,2,MINUTES
6/6/2025,FY2324,Amador,ICC,,2,DOLLARS
6/6/2025,FY2324,Amador,MEDICATION_SUPPORT_SVCS,,1,DOLLARS
6/6/2025,FY2324,Amador,MEDICATION_SUPPORT_SVCS,,1,MEMBERS
6/6/2025,FY2324,Amador,MEDICATION_SUPPORT_SVCS,,1,MINUTES
6/6/2025,FY2324,Amador,MENTAL_HEALTH_SVCS,,1,DOLLARS
6/6/2025,FY2324,Amador,MENTAL_HEALTH_SVCS,,1,MEMBERS
6/6/2025,FY2324,Amador,MENTAL_HEALTH_SVCS,,1,MINUTES
6/6/2025,FY2324,Butte,ALL,175,,MEMBERS
6/6/2025,FY2324,Butte,ALL,1626943.59,,DOLLARS
6/6/2025,FY2324,Butte,BH_PREVENTION_EDUCATION_SVC,,1,DOLLARS
6/6/2025,FY2324,Butte,BH_PREVENTION_EDUCATION_SVC,,1,MEMBERS
6/6/2025,FY2324,Butte,BH_PREVENTION_EDUCATION_SVC,,1,MINUTES
6/6/2025,FY2324,Butte,CASE_MANAGEMENT/BROKERAGE,64,,MEMBERS
6/6/2025,FY2324,Butte,CASE_MANAGEMENT/BROKERAGE,9465,,MINUTES
6/6/2025,FY2324,Butte,CASE_MANAGEMENT/BROKERAGE,105390.16,,DOLLARS
6/6/2025,FY2324,Butte,CRISIS_INTERVENTION,,1,DOLLARS
6/6/2025,FY2324,Butte,CRISIS_INTERVENTION,,1,MEMBERS
6/6/2025,FY2324,Butte,CRISIS_INTERVENTION,,1,MINUTES
6/6/2025,FY2324,Butte,CRISIS_RESIDENTIAL_TX_SVCS,,1,DAYS
6/6/2025,FY2324,Butte,CRISIS_RESIDENTIAL_TX_SVCS,,1,DOLLARS
6/6/2025,FY2324,Butte,CRISIS_RESIDENTIAL_TX_SVCS,,1,MEMBERS
6/6/2025,FY2324,Butte,ICC,83,,MEMBERS
6/6/2025,FY2324,Butte,ICC,18795,,MINUTES
6/6/2025,FY2324,Butte,ICC,96039.53,,DOLLARS
6/6/2025,FY2324,Butte,MEDICATION_SUPPORT_SVCS,22,,MEMBERS
6/6/2025,FY2324,Butte,MEDICATION_SUPPORT_SVCS,2085,,MINUTES
6/6/2025,FY2324,Butte,MEDICATION_SUPPORT_SVCS,35498.14,,DOLLARS
6/6/2025,FY2324,Butte,MENTAL_HEALTH_SVCS,96,,MEMBERS
6/6/2025,FY2324,Butte,MENTAL_HEALTH_SVCS,209865,,MINUTES
6/6/2025,FY2324,Butte,MENTAL_HEALTH_SVCS,1346799.81,,DOLLARS
6/6/2025,FY2324,Butte,PSYCHIATRIC_HEALTH_FACILITY,,1,DAYS
6/6/2025,FY2324,Butte,PSYCHIATRIC_HEALTH_FACILITY,,1,DOLLARS
6/6/2025,FY2324,Butte,PSYCHIATRIC_HEALTH_FACILITY,,1,MEMBERS
6/6/2025,FY2324,Butte,SELF_HELP_PEER_SVCS,,1,DOLLARS
6/6/2025,FY2324,Butte,SELF_HELP_PEER_SVCS,,1,MEMBERS
6/6/2025,FY2324,Butte,SELF_HELP_PEER_SVCS,,1,MINUTES
6/6/2025,FY2324,Butte,THERAPEUTIC_BEHAVIORAL_SVCS,,1,DOLLARS
6/6/2025,FY2324,Butte,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MEMBERS
6/6/2025,FY2324,Butte,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MINUTES
6/6/2025,FY2324,Calaveras,ALL,101,,MEMBERS
6/6/2025,FY2324,Calaveras,ALL,302667.88,,DOLLARS
6/6/2025,FY2324,Calaveras,CASE_MANAGEMENT/BROKERAGE,,1,DOLLARS
6/6/2025,FY2324,Calaveras,CASE_MANAGEMENT/BROKERAGE,,1,MEMBERS
6/6/2025,FY2324,Calaveras,CASE_MANAGEMENT/BROKERAGE,,1,MINUTES
6/6/2025,FY2324,Calaveras,CRISIS_INTERVENTION,,1,DOLLARS
6/6/2025,FY2324,Calaveras,CRISIS_INTERVENTION,,1,MEMBERS
6/6/2025,FY2324,Calaveras,CRISIS_INTERVENTION,,1,MINUTES
6/6/2025,FY2324,Calaveras,ICC,91,,MEMBERS
6/6/2025,FY2324,Calaveras,ICC,23325,,MINUTES
6/6/2025,FY2324,Calaveras,ICC,151142.38,,DOLLARS
6/6/2025,FY2324,Calaveras,MEDICATION_SUPPORT_SVCS,,1,DOLLARS
6/6/2025,FY2324,Calaveras,MEDICATION_SUPPORT_SVCS,,1,MEMBERS
6/6/2025,FY2324,Calaveras,MEDICATION_SUPPORT_SVCS,,1,MINUTES
6/6/2025,FY2324,Calaveras,MENTAL_HEALTH_SVCS,15,,MEMBERS
6/6/2025,FY2324,Calaveras,MENTAL_HEALTH_SVCS,4245,,MINUTES
6/6/2025,FY2324,Calaveras,MENTAL_HEALTH_SVCS,77593.19,,DOLLARS
6/6/2025,FY2324,Calaveras,THERAPEUTIC_BEHAVIORAL_SVCS,,1,DOLLARS
6/6/2025,FY2324,Calaveras,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MEMBERS
6/6/2025,FY2324,Calaveras,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MINUTES
6/6/2025,FY2324,Contra Costa,ALL,397,,MEMBERS
6/6/2025,FY2324,Contra Costa,ALL,8109329.89,,DOLLARS
6/6/2025,FY2324,Contra Costa,BH_PREVENTION_EDUCATION_SVC,,1,DOLLARS
6/6/2025,FY2324,Contra Costa,BH_PREVENTION_EDUCATION_SVC,,1,MEMBERS
6/6/2025,FY2324,Contra Costa,BH_PREVENTION_EDUCATION_SVC,,1,MINUTES
6/6/2025,FY2324,Contra Costa,CASE_MANAGEMENT/BROKERAGE,147,,MEMBERS
6/6/2025,FY2324,Contra Costa,CASE_MANAGEMENT/BROKERAGE,140385,,MINUTES
6/6/2025,FY2324,Contra Costa,CASE_MANAGEMENT/BROKERAGE,932130.01,,DOLLARS
6/6/2025,FY2324,Contra Costa,CRISIS_INTERVENTION,25,,MEMBERS
6/6/2025,FY2324,Contra Costa,CRISIS_INTERVENTION,7560,,MINUTES
6/6/2025,FY2324,Contra Costa,CRISIS_INTERVENTION,74730.45,,DOLLARS
6/6/2025,FY2324,Contra Costa,CRISIS_RESIDENTIAL_TX_SVCS,,1,DAYS
6/6/2025,FY2324,Contra Costa,CRISIS_RESIDENTIAL_TX_SVCS,,1,DOLLARS
6/6/2025,FY2324,Contra Costa,CRISIS_RESIDENTIAL_TX_SVCS,,1,MEMBERS
6/6/2025,FY2324,Contra Costa,ICC,316,,MEMBERS
6/6/2025,FY2324,Contra Costa,ICC,340380,,MINUTES
6/6/2025,FY2324,Contra Costa,ICC,1739137.73,,DOLLARS
6/6/2025,FY2324,Contra Costa,MEDICATION_SUPPORT_SVCS,,1,DOLLARS
6/6/2025,FY2324,Contra Costa,MEDICATION_SUPPORT_SVCS,,1,MEMBERS
6/6/2025,FY2324,Contra Costa,MEDICATION_SUPPORT_SVCS,,1,MINUTES
6/6/2025,FY2324,Contra Costa,MENTAL_HEALTH_SVCS,156,,MEMBERS
6/6/2025,FY2324,Contra Costa,MENTAL_HEALTH_SVCS,591525,,MINUTES
6/6/2025,FY2324,Contra Costa,MENTAL_HEALTH_SVCS,4115149.8,,DOLLARS
6/6/2025,FY2324,Contra Costa,SDMC_HOSPITAL_INPATIENT,12,,MEMBERS
6/6/2025,FY2324,Contra Costa,SDMC_HOSPITAL_INPATIENT,118,,DAYS
6/6/2025,FY2324,Contra Costa,SDMC_HOSPITAL_INPATIENT,171053.73,,DOLLARS
6/6/2025,FY2324,Contra Costa,THERAPEUTIC_BEHAVIORAL_SVCS,45,,MEMBERS
6/6/2025,FY2324,Contra Costa,THERAPEUTIC_BEHAVIORAL_SVCS,194475,,MINUTES
6/6/2025,FY2324,Contra Costa,THERAPEUTIC_BEHAVIORAL_SVCS,952591.58,,DOLLARS
6/6/2025,FY2324,Del Norte,ALL,,1,DOLLARS
